Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2005 [YR2005],2010 [YR2010],2015 [YR2015],2020 [YR2020]
Uganda,UGA,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,49.1346929081693,49.2255185003452,49.3245103756465,49.4262091580484,49.5295177702791
Uganda,UGA,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,80.90118,..,67.45666,..,54.01214
Uganda,UGA,"Population, male",SP.POP.TOTL.MA.IN,11792400,13765074,15976604,18550371,22019413
Uganda,UGA,"Population, female",SP.POP.TOTL.FE.IN,12207750,14198215,16414198,18981075,22437739
Uganda,UGA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,11.1173058824862,-1.74118529180637,5.63761163813462,5.18785986456285,2.72148444149991
Uganda,UGA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.39202158512998,8.44872642299532,3.97655288478168,5.58968606251725,3.31332289544502
Uganda,UGA,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,..,..,9.667,..,..
Uganda,UGA,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,1.598,..,..
Uganda,UGA,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,6.314,..,..
Uganda,UGA,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,..,..,4.296,..,..
Uganda,UGA,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,..,..,2.76,..,..
Uganda,UGA,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,..,..,0.734,..,..
Uganda,UGA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,1.9,1.401,..,..
Uganda,UGA,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,..,..,7.844,..,..
Uganda,UGA,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,..,..,..,..,..
Uganda,UGA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,4.366,2.102,4.288,3.207,4.42
Uganda,UGA,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,..,..,7.664,..,..
Uganda,UGA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.529,1.9,3.619,2.679,3.831
Uganda,UGA,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..,2.1,1.518,..,..
Uganda,UGA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,2.706,1.702,2.963,2.154,3.276
Uganda,UGA,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,..,1.7,1.286,..,..
Nigeria,NGA,GDP (current US$),NY.GDP.MKTP.CD,69171451627.2465,175670569969.346,366990417129.04,493026682800.63,432198898467.795
Nigeria,NGA,GDP per capita (current US$),NY.GDP.PCAP.CD,547.318298903379,1211.37703504386,2202.25672957344,2585.73360671797,2019.65706326224
Nigeria,NGA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.01593475931159,6.43851652538319,8.00565591628646,2.65269329543003,-1.79425308274458
Nigeria,NGA,Rural population,SP.RUR.TOTL,82350833,88353212,94186559,99458265,102808045
Nigeria,NGA,Rural population growth (annual %),SP.RUR.TOTL.ZG,1.85517245448158,1.36391852113542,1.22927118649278,0.908452074747492,0.476752107002739
Nigeria,NGA,"Population, total",SP.POP.TOTL,126382494,145017253,166642886,190671878,213996181
Nigeria,NGA,Urban population,SP.URB.TOTL,44031661,56664041,72456327,91213613,111188136
Nigeria,NGA,Urban population growth (annual %),SP.URB.GROW,4.22481588137071,4.99960132235437,4.86800307844021,4.34174834833144,3.68393418210316
Nigeria,NGA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,34.84,39.074,43.48,47.838,51.958
Nigeria,NGA,Rural population (% of total population),SP.RUR.TOTL.ZS,65.16,60.926,56.52,52.162,48.042
Nigeria,NGA,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.924578161909,49.7569971915204,49.6559820120733,49.5714079578562,49.4856606810194
Nigeria,NGA,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,50.075421838091,50.2430028084796,50.3440179879267,50.4285920421438,50.5143393189807
Nigeria,NGA,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,74.10729,..,61.54467,..,48.98206
Nigeria,NGA,"Population, male",SP.POP.TOTL.MA.IN,63286567,72861022,83894725,96153143,108098757
Nigeria,NGA,"Population, female",SP.POP.TOTL.FE.IN,63095927,72156231,82748161,94518735,105897424
Nigeria,NGA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,22.6737374008784,19.8584947707524,16.342766325307,2.86366512298943,7.84914204720589
Nigeria,NGA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.93329215565161,17.8634933661605,13.7400521363694,9.00943498007699,13.2460234276597
Nigeria,NGA,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,..,..,..,..,..
Nigeria,NGA,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,..,..
Nigeria,NGA,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,..,..
Nigeria,NGA,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,..,..,..,..,..
Nigeria,NGA,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,..,..,..,..,..
Nigeria,NGA,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,..,..,..,..,..
Nigeria,NGA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,4.311,..
Nigeria,NGA,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,..,..,..,..,..
Nigeria,NGA,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,..,..,..,..,..
Nigeria,NGA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,3.868,3.656,3.667,3.82,6.071
Nigeria,NGA,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,..,..,..,..,..
Nigeria,NGA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.963,3.734,3.746,4.135,5.742
Nigeria,NGA,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..,..,..,5.055,..
Nigeria,NGA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,4.048,3.804,3.816,4.418,5.451
Nigeria,NGA,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,..,..,..,3.623,..
South Africa,ZAF,GDP (current US$),NY.GDP.MKTP.CD,151752757215.309,288867217196.534,417363822801.713,346709790458.563,337974655408.055
South Africa,ZAF,GDP per capita (current US$),NY.GDP.PCAP.CD,3217.84693448467,5836.87663325127,7973.47195771517,6112.27382485974,5580.60383075189
South Africa,ZAF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.20000000067826,5.27705197295467,3.03973288127956,1.32186223678229,-6.1689177146757
South Africa,ZAF,Rural population,SP.RUR.TOTL,20330083,20025647,19776629,19950802,19771195
South Africa,ZAF,Rural population growth (annual %),SP.RUR.TOTL.ZG,-0.192646780958375,-0.320399648308635,-0.212737047617765,0.553466515723439,0.10822600603684
South Africa,ZAF,"Population, total",SP.POP.TOTL,47159719,49490033,52344051,56723537,60562381
South Africa,ZAF,Urban population,SP.URB.TOTL,26829636,29464386,32567422,36772735,40791186
South Africa,ZAF,Urban population growth (annual %),SP.URB.GROW,1.76195934561221,1.92884715019212,2.04002310686804,2.80902715796791,2.3642890283083
South Africa,ZAF,Urban population (% of total population),SP.URB.TOTL.IN.ZS,56.891,59.536,62.218,64.828,67.354
South Africa,ZAF,Rural population (% of total population),SP.RUR.TOTL.ZS,43.109,40.464,37.782,35.172,32.646
South Africa,ZAF,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,52.4677617353912,52.2076273418529,51.8864407342107,51.467640320102,51.4860892190829
South Africa,ZAF,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,47.5322382646088,47.7923726581471,48.1135592657893,48.532359679898,48.5139107809171
South Africa,ZAF,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,27.60971,..,25.7055,..,24.2
South Africa,ZAF,"Population, male",SP.POP.TOTL.MA.IN,22416070,23652461,25184586,27529271,29381179
South Africa,ZAF,"Population, female",SP.POP.TOTL.FE.IN,24743649,25837572,27159465,29194266,31181202
South Africa,ZAF,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,9.18219141567356,5.59700978064043,6.12843243160444,5.54552812339873,5.3913943350576
South Africa,ZAF,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.33895913599828,2.06285308223427,4.06749555950263,4.51869094892506,3.23238831615113
South Africa,ZAF,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,6.654,3.425,7.611,9.576,15.902
South Africa,ZAF,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,33.197,33.373,30.555,31.455,35.479
South Africa,ZAF,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,5.865,3.736,6.86,8.88,14.661
South Africa,ZAF,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,5.247,3.982,6.117,8.133,13.221
South Africa,ZAF,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,39.74,42.732,33.245,35.028,38.113
South Africa,ZAF,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,28.671,27.423,28.524,28.714,33.525
South Africa,ZAF,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,29.88,23.84,24.683,25.149,29.217
South Africa,ZAF,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,31.234,29.77,25.833,25.839,30.202
South Africa,ZAF,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,36.969,37.165,30.057,29.484,33.78
South Africa,ZAF,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,26.044,25.678,26.916,27.468,30.971
South Africa,ZAF,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,26.165,23.604,22.326,22.752,27.294
South Africa,ZAF,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,22.714,22.461,24.683,25.149,29.217
South Africa,ZAF,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,35.663,28.2,26.985,27.522,31.022
South Africa,ZAF,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,19.934,19.645,22.779,23.151,27.697
South Africa,ZAF,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,25.329,20.045,22.837,23.197,27.743
Mozambique,MOZ,GDP (current US$),NY.GDP.MKTP.CD,5930685214.61595,8868504899.94673,11411894723.864,16208985769.615,14235420174.1884
Mozambique,MOZ,GDP per capita (current US$),NY.GDP.PCAP.CD,327.12623979157,436.773856167384,496.185839392659,610.563774706589,462.433876479921
Mozambique,MOZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.766234955773442,6.31202378023193,6.67972935662864,7.3930936986377,-1.21952250011192
Mozambique,MOZ,Rural population,SP.RUR.TOTL,12854287,14213401,15678578,17415207,19370944
Mozambique,MOZ,Rural population growth (annual %),SP.RUR.TOTL.ZG,1.95293130435679,2.05477258450994,1.94316050816823,2.10847945867833,2.10095805299576
Mozambique,MOZ,"Population, total",SP.POP.TOTL,18129653,20304569,22999235,26547572,30783688
Mozambique,MOZ,Urban population,SP.URB.TOTL,5275366,6091168,7320657,9132365,11412744
Mozambique,MOZ,Urban population growth (annual %),SP.URB.GROW,2.81726425871172,2.91818438034839,4.26656155124937,4.43013100271667,4.44858159922436
Mozambique,MOZ,Urban population (% of total population),SP.URB.TOTL.IN.ZS,29.098,29.999,31.83,34.4,37.074
Mozambique,MOZ,Rural population (% of total population),SP.RUR.TOTL.ZS,70.902,70.001,68.17,65.6,62.926
Mozambique,MOZ,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.6940120144605,51.8701381940193,51.9095309039627,51.7748458587909,51.6093295903986
Mozambique,MOZ,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,48.3059879855395,48.1298618059807,48.0904690960373,48.2251541412091,48.3906704096013
Mozambique,MOZ,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,90.09549,..,72.5272,..,54.95891
Mozambique,MOZ,"Population, male",SP.POP.TOTL.MA.IN,8757708,9772561,11060440,12802608,14896433
Mozambique,MOZ,"Population, female",SP.POP.TOTL.FE.IN,9371945,10532008,11938795,13744964,15887255
Mozambique,MOZ,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,11.6155528700327,7.33104798268296,7.64522798725267,7.05995033545015,3.17166106815796
Mozambique,MOZ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,6.42755278070087,12.4255421735156,3.55075967356746,3.48393567493204
Mozambique,MOZ,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,..,..,..,12.951,..
Mozambique,MOZ,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,6.15,..
Mozambique,MOZ,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,7.332,..
Mozambique,MOZ,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,..,..,..,4.559,..
Mozambique,MOZ,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,..,..,..,8.964,..
Mozambique,MOZ,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,..,..,..,4.384,..
Mozambique,MOZ,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,3.426,..
Mozambique,MOZ,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,..,..,..,16.43,..
Mozambique,MOZ,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,..,..,..,25.121,..
Mozambique,MOZ,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,1.899,2.485,3.096,3.669,4.106
Mozambique,MOZ,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,..,..,..,11.258,..
Mozambique,MOZ,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.833,3.037,3.261,3.426,3.921
Mozambique,MOZ,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..,..,..,3.67,..
Mozambique,MOZ,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,3.953,3.693,3.453,3.154,3.716
Mozambique,MOZ,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,..,..,..,3.155,..
Angola,AGO,GDP (current US$),NY.GDP.MKTP.CD,9129594970.15301,36970900883.8109,83799474069.7315,90496420506.5957,48501561203.5686
Angola,AGO,GDP per capita (current US$),NY.GDP.PCAP.CD,563.733795571487,1916.46842218625,3597.34293216332,3213.90261080059,1449.92286669308
Angola,AGO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.05462423430785,15.0299999905513,4.39837593810763,0.943571561325001,-5.63821471714934
Angola,AGO,Rural population,SP.RUR.TOTL,8083345,8488111,9368480,10292801,11097413
Angola,AGO,Rural population growth (annual %),SP.RUR.TOTL.ZG,0.956117786643776,1.0152788614202,2.00583343327562,1.66794067947288,1.33351196078937
Angola,AGO,"Population, total",SP.POP.TOTL,16194869,19291161,23294825,28157798,33451132
Angola,AGO,Urban population,SP.URB.TOTL,8111524,10803050,13926345,17864997,22353719
Angola,AGO,Urban population growth (annual %),SP.URB.GROW,5.71683054079135,5.7631583893258,5.11187634998026,4.73841503151621,4.24238792701063
Angola,AGO,Urban population (% of total population),SP.URB.TOTL.IN.ZS,50.087,56,59.783,63.446,66.825
Angola,AGO,Rural population (% of total population),SP.RUR.TOTL.ZS,49.913,44,40.217,36.554,33.175
Angola,AGO,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.8791333847776,50.8265054653787,50.6987603169906,50.6168220037369,50.5558182438843
Angola,AGO,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,49.1208666152224,49.1734945346213,49.3012396830094,49.3831779962631,49.4441817561157
Angola,AGO,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,19.7,..,38.05496,..,62.6
Angola,AGO,"Population, male",SP.POP.TOTL.MA.IN,7955060,9486138,11484638,13905216,16539639
Angola,AGO,"Population, female",SP.POP.TOTL.FE.IN,8239809,9805023,11810187,14252582,16911493
Angola,AGO,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,418.018991534099,42.3742492617284,32.2704691224412,-3.51838534598478,10.7631052824799
Angola,AGO,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,324.996871601321,22.953513851394,14.4696564932577,9.35597215533784,22.271539247051
Angola,AGO,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,..,..,..,..,..
Angola,AGO,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,..,..
Angola,AGO,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,..,..
Angola,AGO,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,..,..,..,..,..
Angola,AGO,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,..,..,..,..,..
Angola,AGO,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,..,..,..,..,..
Angola,AGO,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,9.43,..,..
Angola,AGO,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,..,..,..,..,..
Angola,AGO,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,..,..,..,..,..
Angola,AGO,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,18.669,18.314,18.604,17.528,16.614
Angola,AGO,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,..,..,..,..,..
Angola,AGO,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,16.682,16.36,16.618,16.49,16.69
Angola,AGO,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..,..,10.87,..,..
Angola,AGO,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,14.664,14.371,14.61,15.464,16.764
Angola,AGO,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,..,..,7.91,..,..
Benin,BEN,GDP (current US$),NY.GDP.MKTP.CD,3519991440.47913,6567654954.38903,9535345015.78355,11388160996.7738,15686741893.5187
